ID,Site,Latitude_WGS84,Longitude_WGS84,Ecoregion_Level_3,MAP,MAT,Elevation_ft,Cumulative_Precip,Precip_since_monitor,Date_Seeded,Date_Monitored,Treatment,Sand_Category,Clay_Category,Relative_Seed_Mix,Plot,Seeded_Sps_Fx_Grp,Density,Height,Source
11384,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,30,perennial forb,1,30,Seeded
11387,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,6,NA,1,30,Native_Recruited
11388,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,NA,1,30,Native_Recruited
11394,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,NA,1,30,Invasive
11395,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,10,NA,1,30,Invasive
11400,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,26,cool season grass,1,20,Seeded
11401,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,cool season grass,1,20,Seeded
11404,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,NA,1,20,Native_Recruited
11405,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,NA,1,20,Native_Recruited
11408,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,NA,1,20,Native_Recruited
11411,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,NA,1,20,Invasive
11421,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,perennial forb,1,15,Seeded
11425,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,10,NA,1,10,Native_Recruited
11426,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,NA,1,10,Native_Recruited
11429,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,26,NA,1,10,Native_Recruited
11432,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,10,NA,1,10,Invasive
11438,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,10,NA,1,5,Native_Recruited
11439,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,NA,1,5,Native_Recruited
11442,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,14,perennial forb legume,1,5,Seeded
11446,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Cool,23,perennial forb legume,1,2,Seeded
11447,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,266.7880007,122.5880007,7/25/2018,4/16/2019,Pits,high,low,Warm,36,perennial forb,1,2,Seeded
12373,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,22,60,Invasive
12374,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,NA,20,100,Invasive
12375,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,20,80,Invasive
12378,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,16,100,Invasive
12379,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,14,100,Invasive
12382,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,NA,12,100,Invasive
12384,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,NA,10,20,Invasive
12386,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,8,100,Invasive
12388,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,NA,8,60,Invasive
12394,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,NA,6,30,Invasive
12411,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,4,20,Native_Recruited
12414,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,NA,4,20,Invasive
12415,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,4,20,Invasive
12417,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,4,10,Invasive
12418,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,NA,4,5,Native_Recruited
12419,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,perennial forb,3,200,Seeded
12422,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,3,100,Native_Recruited
12426,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,cool season grass,3,40,Seeded
12427,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,3,30,Invasive
12428,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,3,30,Invasive
12430,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,3,20,Native_Recruited
12435,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,2,150,Native_Recruited
12450,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,2,40,Native_Recruited
12452,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,NA,2,40,Native_Recruited
12453,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,2,40,Native_Recruited
12455,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,perennial forb,2,30,Seeded
12456,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,2,30,Native_Recruited
12457,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,2,30,Invasive
12459,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,NA,2,20,Native_Recruited
12460,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,NA,2,20,Native_Recruited
12461,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,perennial forb legume,2,20,Seeded
12465,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,cool season grass,2,15,Seeded
12469,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,2,5,Native_Recruited
12472,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,1,320,Native_Recruited
12477,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,perennial forb,1,190,Seeded
12487,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,1,80,Native_Recruited
12500,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,cool season grass,1,50,Seeded
12501,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,warm season grass,1,50,Seeded
12502,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,1,50,Invasive
12512,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,1,30,Invasive
12514,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,NA,1,30,Native_Recruited
12515,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,1,30,Invasive
12519,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,1,20,Native_Recruited
12521,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,NA,1,20,Native_Recruited
12525,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,perennial forb legume,1,20,Seeded
12526,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,shrub,1,20,Seeded
12527,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,14,perennial forb,1,20,Seeded
12531,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,16,NA,1,20,Invasive
12532,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,36,NA,1,20,Invasive
12540,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,1,10,Native_Recruited
12541,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,1,10,Native_Recruited
12548,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,30,perennial forb,1,10,Seeded
12549,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,23,cool season grass,1,10,Seeded
12550,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,warm season grass,1,10,Seeded
12552,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,10,NA,1,10,Native_Recruited
12555,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Warm,26,NA,1,5,Native_Recruited
12557,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,287.0790007,142.3110008,7/25/2018,6/13/2019,Pits,high,low,Cool,6,perennial forb legume,1,5,Seeded
13350,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,26,NA,11,100,Native_Recruited
13351,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,16,NA,9,150,Native_Recruited
13352,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Cool,30,NA,9,130,Native_Recruited
13353,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,36,NA,8,100,Native_Recruited
13354,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Cool,6,NA,6,150,Native_Recruited
13358,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Cool,14,NA,4,150,Native_Recruited
13359,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Cool,23,NA,3,150,Native_Recruited
13372,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,10,NA,2,100,Native_Recruited
13378,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,16,NA,1,250,Native_Recruited
13396,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Warm,16,NA,1,60,Native_Recruited
13399,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,551.3880022,406.6200023,7/25/2018,7/15/2020,Pits,high,low,Cool,30,NA,1,40,Native_Recruited
126,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Cool,2,NA,0,0,empty
127,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Warm,9,NA,0,0,empty
128,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Cool,12,NA,0,0,empty
129,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Warm,15,NA,0,0,empty
130,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Cool,20,NA,0,0,empty
131,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Warm,22,NA,0,0,empty
132,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Cool,31,NA,0,0,empty
133,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,5.536999936,5.536999936,7/25/2018,8/10/2018,Seed Only,high,low,Warm,34,NA,0,0,empty
599,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,34,NA,3,5,Invasive
605,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Cool,31,NA,2,3,Invasive
609,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,34,warm season grass,1,30,Seeded
616,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,34,NA,1,10,Native_Recruited
632,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Cool,31,NA,1,1,Invasive
650,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Cool,2,NA,0,0,empty
651,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,9,NA,0,0,empty
652,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Cool,12,NA,0,0,empty
653,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,15,NA,0,0,empty
654,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Cool,20,NA,0,0,empty
655,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,58.16,52.623,7/25/2018,8/23/2018,Seed Only,high,low,Warm,22,NA,0,0,empty
1017,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,9,NA,28,10,Invasive
1018,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,34,NA,24,2,Invasive
1033,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,15,NA,9,10,Native_Recruited
1035,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,15,NA,9,10,Invasive
1047,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,22,NA,6,20,Native_Recruited
1050,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,20,NA,6,10,Native_Recruited
1052,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,34,NA,5,30,Native_Recruited
1056,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,15,NA,5,20,Native_Recruited
1063,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,22,NA,5,5,Invasive
1076,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,31,NA,4,3,Native_Recruited
1084,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,9,NA,3,20,Native_Recruited
1085,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,34,NA,3,20,Invasive
1088,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,2,warm season grass,3,10,Seeded
1089,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,20,perennial forb legume,3,10,Seeded
1091,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,22,NA,3,10,Native_Recruited
1093,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Warm,9,NA,3,10,Native_Recruited
1113,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,31,NA,2,30,Invasive
1122,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,12,NA,2,20,Native_Recruited
1128,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,2,NA,2,10,Native_Recruited
1135,BarTBar Ranch,34.889439,-111.06063,Arizona/New Mexico Plateau,311.02,11,5603,74.3789997,16.1789997,7/25/2018,9/6/2018,Seed Only,high,low,Cool,2,NA,2,10,Invasive
